id,film_id,person_id,role
6392,1600,617,actor
6393,1600,938,actor
6394,1600,5948,director
6395,1600,6524,actor
6396,1601,3370,actor
6397,1601,6048,actor
6398,1601,6288,director
6399,1601,6330,actor
6400,1602,2506,actor
6401,1602,4038,actor
6402,1602,4038,director
6403,1602,4093,actor
6404,1603,1034,actor
6405,1603,3289,actor
6406,1603,8241,director
6407,1603,8276,actor
6408,1604,317,actor
6409,1604,4692,actor
6410,1604,5989,actor
6411,1604,7794,director
6412,1605,670,director
6413,1605,1744,actor
6414,1605,3458,actor
6415,1605,3482,actor
6416,1606,997,director
6417,1606,2582,actor
6418,1606,5491,actor
6419,1606,8033,actor
6420,1607,947,actor
6421,1607,1003,actor
6422,1607,3056,director
6423,1607,5419,actor
6424,1608,4840,actor
6425,1608,5726,director
6426,1608,5820,actor
6427,1608,6503,actor
6428,1609,3020,actor
6429,1609,5095,director
6430,1609,5120,actor
6431,1609,6282,actor
6432,1610,3319,actor
6433,1610,3989,actor
6434,1610,6274,director
6435,1610,7492,actor
6436,1611,680,director
6437,1611,3736,actor
6438,1611,4653,actor
6439,1611,6664,actor
6440,1612,1888,director
6441,1612,4706,actor
6442,1612,5818,actor
6443,1612,6769,actor
6444,1613,784,actor
6445,1613,2412,director
6446,1613,5570,actor
6447,1613,6295,actor
6448,1614,1328,actor
6449,1614,3788,actor
6450,1614,3849,director
6451,1614,5476,actor
6452,1615,1277,actor
6453,1615,1819,director
6454,1615,5023,actor
6455,1615,6413,actor
6456,1616,1144,director
6457,1616,4231,actor
6458,1616,5378,actor
6459,1616,5463,actor
6460,1617,401,actor
6461,1617,3937,actor
6462,1617,5427,actor
6463,1617,7780,director
6464,1618,401,actor
6465,1618,3937,actor
6466,1618,5427,actor
6467,1618,7780,director
6468,1619,749,actor
6469,1619,910,actor
6470,1619,2327,actor
6471,1619,7539,director
6472,1620,1802,actor
6473,1620,2388,director
6474,1620,3670,actor
6475,1620,7636,actor
6476,1621,445,actor
6477,1621,2911,actor
6478,1621,3249,actor
6479,1621,5509,director
6480,1622,878,director
6481,1622,932,actor
6482,1622,1870,actor
6483,1622,6890,actor
6484,1623,949,director
6485,1623,3466,actor
6486,1623,4750,actor
6487,1623,7758,actor
6488,1624,3281,actor
6489,1624,3613,actor
6490,1624,5068,actor
6491,1624,5487,director
6492,1625,1157,actor
6493,1625,2427,actor
6494,1625,2456,actor
6495,1625,7782,director
6496,1626,1157,actor
6497,1626,2427,actor
6498,1626,2456,actor
6499,1626,7782,director
6500,1627,3212,actor
6501,1627,4942,director
6502,1627,6818,actor
6503,1627,8180,actor
6504,1628,1567,actor
6505,1628,2162,actor
6506,1628,3672,director
6507,1628,8126,actor
6508,1629,403,actor
6509,1629,1447,director
6510,1629,1631,actor
6511,1629,2074,actor
6512,1630,39,actor
6513,1630,273,actor
6514,1630,6265,director
6515,1630,6930,actor
6516,1631,755,actor
6517,1631,1632,actor
6518,1631,5358,actor
6519,1631,7460,director
6520,1632,960,director
6521,1632,2992,actor
6522,1632,3958,actor
6523,1632,5425,actor
6524,1633,2645,actor
6525,1633,7200,actor
6526,1633,7719,actor
6527,1633,7750,director
6528,1634,299,actor
6529,1634,2016,director
6530,1634,4649,actor
6531,1634,5868,actor
6532,1635,1337,actor
6533,1635,2230,actor
6534,1635,3211,director
6535,1635,3244,actor
6536,1636,426,actor
6537,1636,4411,director
6538,1636,5842,actor
6539,1636,8085,actor
6540,1637,456,actor
6541,1637,4013,director
6542,1637,4804,actor
6543,1637,6227,actor
6544,1638,468,actor
6545,1638,1933,actor
6546,1638,4841,actor
6547,1638,6289,director
6548,1639,900,director
6549,1639,950,actor
6550,1639,4688,actor
6551,1639,6204,actor
6552,1640,878,director
6553,1640,1046,actor
6554,1640,3445,actor
6555,1640,7583,actor
6556,1641,4309,actor
6557,1641,4645,actor
6558,1641,7451,director
6559,1641,8198,actor
6560,1642,382,director
6561,1642,874,actor
6562,1642,1342,actor
6563,1642,4366,actor
6564,1643,1175,actor
6565,1643,2318,actor
6566,1643,3112,actor
6567,1643,7948,director
6568,1644,435,actor
6569,1644,1104,actor
6570,1644,5451,actor
6571,1644,7448,director
6572,1645,1066,actor
6573,1645,3013,director
6574,1645,5749,actor
6575,1645,7002,actor
6576,1646,910,actor
6577,1646,1183,actor
6578,1646,7455,actor
6579,1646,7960,director
6580,1647,220,actor
6581,1647,1275,actor
6582,1647,1790,actor
6583,1647,6804,director
6584,1648,972,actor
6585,1648,1032,actor
6586,1648,5091,actor
6587,1648,5614,director
6588,1649,1726,actor
6589,1649,2743,actor
6590,1649,3499,actor
6591,1649,3499,director
6592,1650,1258,actor
6593,1650,2604,actor
6594,1650,4405,actor
6595,1650,6123,director
6596,1651,2100,director
6597,1651,2110,actor
6598,1651,3112,actor
6599,1651,7055,actor
6600,1652,4795,actor
6601,1652,7513,director
6602,1652,7906,actor
6603,1652,8041,actor
6604,1653,1531,actor
6605,1653,4948,actor
6606,1653,5002,director
6607,1653,5585,actor
6608,1654,3045,director
6609,1654,6988,actor
6610,1654,7566,actor
6611,1654,7744,actor
6612,1655,2700,director
6613,1655,3601,actor
6614,1655,4237,actor
6615,1655,7668,actor
6616,1656,2643,actor
6617,1656,6164,director
6618,1656,7553,actor
6619,1656,7943,actor
6620,1657,617,actor
6621,1657,1540,actor
6622,1657,4331,director
6623,1657,7643,actor
6624,1658,2303,actor
6625,1658,6305,actor
6626,1658,8297,actor
6627,1658,8297,director
6628,1659,4107,actor
6629,1659,6234,actor
6630,1659,6725,director
6631,1659,8122,actor
6632,1660,4107,actor
6633,1660,6234,actor
6634,1660,6725,director
6635,1660,8122,actor
6636,1661,4107,actor
6637,1661,6234,actor
6638,1661,6725,director
6639,1661,8122,actor
6640,1662,946,actor
6641,1662,3205,actor
6642,1662,3219,director
6643,1662,4487,actor
6644,1663,1034,actor
6645,1663,1348,actor
6646,1663,1717,director
6647,1663,7992,actor
6648,1664,2616,actor
6649,1664,2616,director
6650,1664,3022,actor
6651,1664,5017,actor
6652,1665,1497,actor
6653,1665,1997,actor
6654,1665,5543,actor
6655,1665,6840,director
6656,1666,1272,actor
6657,1666,1273,director
6658,1666,5062,actor
6659,1666,7131,actor
6660,1667,810,actor
6661,1667,1422,actor
6662,1667,6071,actor
6663,1667,6316,director
6664,1668,983,actor
6665,1668,2513,actor
6666,1668,4683,actor
6667,1668,4683,director
6668,1669,2596,director
6669,1669,2951,actor
6670,1669,3581,actor
6671,1669,5258,actor
6672,1670,910,actor
6673,1670,2877,director
6674,1670,3218,actor
6675,1670,4219,actor
6676,1671,947,actor
6677,1671,2197,actor
6678,1671,6137,actor
6679,1671,7476,director
6680,1672,1174,actor
6681,1672,4267,actor
6682,1672,6315,director
6683,1672,7474,actor
6684,1673,1997,actor
6685,1673,3394,director
6686,1673,3482,actor
6687,1673,3717,actor
6688,1674,493,actor
6689,1674,5737,actor
6690,1674,5742,director
6691,1674,5853,actor
6692,1675,174,director
6693,1675,2275,actor
6694,1675,2420,actor
6695,1675,2548,actor
6696,1676,74,actor
6697,1676,1573,actor
6698,1676,5880,actor
6699,1676,7201,director
6700,1677,493,actor
6701,1677,2686,director
6702,1677,3027,actor
6703,1677,3032,actor
6704,1678,463,actor
6705,1678,797,actor
6706,1678,7238,actor
6707,1678,8206,director
6708,1679,2610,director
6709,1679,2697,actor
6710,1679,5235,actor
6711,1679,6764,actor
6712,1680,3448,actor
6713,1680,4538,actor
6714,1680,4700,director
6715,1680,7157,actor
6716,1681,1714,actor
6717,1681,3404,actor
6718,1681,3887,director
6719,1681,5202,actor
6720,1682,446,actor
6721,1682,2089,actor
6722,1682,2089,director
6723,1682,2169,actor
6724,1683,54,director
6725,1683,209,actor
6726,1683,4208,actor
6727,1683,5365,actor
6728,1684,2336,actor
6729,1684,2499,actor
6730,1684,7259,actor
6731,1684,7486,director
6732,1685,339,actor
6733,1685,3727,director
6734,1685,5365,actor
6735,1685,6732,actor
6736,1686,1908,actor
6737,1686,2914,director
6738,1686,3283,actor
6739,1686,7259,actor
6740,1687,1993,actor
6741,1687,2687,actor
6742,1687,6289,director
6743,1687,8184,actor
6744,1688,528,director
6745,1688,2025,actor
6746,1688,7379,actor
6747,1688,7862,actor
6748,1689,5184,director
6749,1689,5751,actor
6750,1689,7636,actor
6751,1689,8152,actor
6752,1690,3399,director
6753,1690,3693,actor
6754,1690,4032,actor
6755,1690,5234,actor
6756,1691,1096,director
6757,1691,3203,actor
6758,1691,5984,actor
6759,1691,7870,actor
6760,1692,1141,actor
6761,1692,2801,director
6762,1692,5634,actor
6763,1692,6999,actor
6764,1693,749,actor
6765,1693,4692,actor
6766,1693,6667,actor
6767,1693,7059,director
6768,1694,3275,actor
6769,1694,3275,director
6770,1694,6385,actor
6771,1695,243,director
6772,1695,1702,actor
6773,1695,5133,actor
6774,1695,5150,actor
6775,1696,223,actor
6776,1696,716,director
6777,1696,5712,actor
6778,1696,8222,actor
6779,1697,15,actor
6780,1697,6382,actor
6781,1697,6922,actor
6782,1697,7404,director
6783,1698,1741,director
6784,1698,1927,actor
6785,1698,5415,actor
6786,1698,5980,actor
6787,1699,2374,actor
6788,1699,5558,director
6789,1699,6248,actor
6790,1699,8143,actor
6791,1700,1611,director
6792,1700,2482,actor
6793,1700,5427,actor
6794,1700,6058,actor
6795,1701,1174,actor
6796,1701,2370,actor
6797,1701,2590,director
6798,1701,3185,actor
6799,1702,54,director
6800,1702,4717,actor
6801,1702,6251,actor
6802,1702,6291,actor
6803,1703,1247,actor
6804,1703,7457,director
6805,1703,7948,actor
6806,1703,8394,actor
6807,1704,1361,director
6808,1704,1440,actor
6809,1704,6331,actor
6810,1704,7271,actor
6811,1705,222,director
6812,1705,3087,actor
6813,1705,3093,actor
6814,1705,4258,actor
6815,1706,5470,actor
6816,1706,5941,actor
6817,1706,6867,actor
6818,1706,7403,director
6819,1707,2839,actor
6820,1707,4496,director
6821,1707,5680,actor
6822,1707,6858,actor
6823,1708,2703,actor
6824,1708,4801,actor
6825,1708,5690,director
6826,1708,6979,actor
6827,1709,1572,director
6828,1709,5304,actor
6829,1709,7208,actor
6830,1709,8035,actor
6831,1710,1191,actor
6832,1710,2990,director
6833,1710,3841,actor
6834,1710,6764,actor
6835,1711,2025,actor
6836,1711,2025,director
6837,1711,2035,actor
6838,1711,4503,actor
6839,1712,609,director
6840,1712,1225,actor
6841,1712,1816,actor
6842,1712,5157,actor
6843,1713,3510,director
6844,1713,4167,actor
6845,1713,6819,actor
6846,1713,8081,actor
6847,1714,2216,actor
6848,1714,4638,actor
6849,1714,5570,actor
6850,1714,6224,director
6851,1715,514,actor
6852,1715,1025,actor
6853,1715,2677,actor
6854,1715,3854,director
6855,1716,2906,actor
6856,1716,7089,actor
6857,1716,7634,actor
6858,1716,8300,director
6859,1717,1201,actor
6860,1717,3460,actor
6861,1717,7200,actor
6862,1717,7809,director
6863,1718,540,actor
6864,1718,550,actor
6865,1718,2937,director
6866,1718,6114,actor
6867,1719,1537,actor
6868,1719,3485,actor
6869,1719,4275,director
6870,1719,6115,actor
6871,1720,2129,actor
6872,1720,2617,actor
6873,1720,4750,actor
6874,1720,7284,director
6875,1721,2129,actor
6876,1721,2617,actor
6877,1721,4750,actor
6878,1721,7284,director
6879,1722,671,director
6880,1722,3425,actor
6881,1722,6059,actor
6882,1722,8394,actor
6883,1723,2933,director
6884,1723,6007,actor
6885,1723,7755,actor
6886,1723,7941,actor
6887,1724,463,actor
6888,1724,1500,actor
6889,1724,1500,director
6890,1724,6685,actor
6891,1725,3370,actor
6892,1725,5901,actor
6893,1725,6202,director
6894,1725,7804,actor
6895,1726,4,actor
6896,1726,83,actor
6897,1726,2569,actor
6898,1726,4310,director
6899,1727,2506,actor
6900,1727,4006,director
6901,1727,5660,actor
6902,1727,7095,actor
6903,1728,859,actor
6904,1728,4850,actor
6905,1728,5784,director
6906,1728,8152,actor
6907,1729,781,actor
6908,1729,2069,actor
6909,1729,5576,actor
6910,1729,5576,director
6911,1730,895,actor
6912,1730,6680,director
6913,1730,7082,actor
6914,1730,8200,actor
6915,1731,1716,actor
6916,1731,2111,director
6917,1731,2314,actor
6918,1731,6080,actor
6919,1732,3613,actor
6920,1732,4792,actor
6921,1732,7540,director
6922,1732,7885,actor
6923,1733,1028,actor
6924,1733,5333,actor
6925,1733,6862,director
6926,1733,7602,actor
6927,1734,1306,actor
6928,1734,1540,actor
6929,1734,3515,actor
6930,1734,6731,director
6931,1735,3338,actor
6932,1735,3911,actor
6933,1735,5499,director
6934,1735,6764,actor
6935,1736,4592,actor
6936,1736,5319,director
6937,1736,6724,actor
6938,1736,7280,actor
6939,1737,234,actor
6940,1737,250,actor
6941,1737,2534,director
6942,1737,7236,actor
6943,1738,1499,actor
6944,1738,4893,actor
6945,1738,5767,actor
6946,1738,5862,director
6947,1739,3460,actor
6948,1739,4075,director
6949,1739,5491,actor
6950,1739,6240,actor
6951,1740,390,director
6952,1740,4188,actor
6953,1740,6538,actor
6954,1740,6689,actor
6955,1741,1874,actor
6956,1741,2069,actor
6957,1741,2755,director
6958,1741,3616,actor
6959,1742,1519,actor
6960,1742,2576,actor
6961,1742,4307,actor
6962,1742,8251,director
6963,1743,1012,actor
6964,1743,1796,actor
6965,1743,4358,actor
6966,1743,7647,director
6967,1744,1012,actor
6968,1744,1796,actor
6969,1744,4358,actor
6970,1744,7647,director
6971,1745,1865,actor
6972,1745,3649,actor
6973,1745,4315,actor
6974,1745,8142,director
6975,1746,1793,actor
6976,1746,4551,actor
6977,1746,5574,actor
6978,1746,6897,director
6979,1747,2572,actor
6980,1747,2814,actor
6981,1747,3492,director
6982,1747,4774,actor
6983,1748,1743,director
6984,1748,1758,actor
6985,1748,6834,actor
6986,1748,8138,actor
6987,1749,2617,actor
6988,1749,3338,actor
6989,1749,6007,actor
6990,1749,7162,director
6991,1750,1526,actor
6992,1750,4755,director
6993,1750,6690,actor
6994,1750,7840,actor
6995,1751,723,actor
6996,1751,7226,actor
6997,1751,7395,actor
6998,1751,7456,director
6999,1752,1088,director
7000,1752,2320,actor
7001,1752,2548,actor
7002,1752,5372,actor
7003,1753,954,actor
7004,1753,1455,actor
7005,1753,2943,director
7006,1753,7116,actor
7007,1754,3831,actor
7008,1754,5316,actor
7009,1754,7584,actor
7010,1754,7904,director
7011,1755,1244,director
7012,1755,3487,actor
7013,1755,4791,actor
7014,1755,5917,actor
7015,1756,2157,actor
7016,1756,2328,director
7017,1756,6703,actor
7018,1756,7142,actor
7019,1757,351,actor
7020,1757,1121,director
7021,1757,1644,actor
7022,1757,6255,actor
7023,1758,782,actor
7024,1758,813,actor
7025,1758,3570,actor
7026,1758,5486,director
7027,1759,1371,actor
7028,1759,2356,actor
7029,1759,4642,director
7030,1759,7202,actor
7031,1760,1004,actor
7032,1760,1379,director
7033,1760,6953,actor
7034,1760,6960,actor
7035,1761,1242,actor
7036,1761,3744,director
7037,1761,7605,actor
7038,1761,7862,actor
7039,1762,45,actor
7040,1762,555,director
7041,1762,2044,actor
7042,1762,6443,actor
7043,1763,1204,actor
7044,1763,2022,actor
7045,1763,5529,actor
7046,1763,7849,director
7047,1764,3580,actor
7048,1764,5837,actor
7049,1764,8033,actor
7050,1764,8263,director
7051,1765,971,director
7052,1765,2906,actor
7053,1765,6291,actor
7054,1765,6699,actor
7055,1766,4246,director
7056,1766,6864,actor
7057,1766,7031,actor
7058,1766,8050,actor
7059,1767,4014,actor
7060,1767,4392,actor
7061,1767,5122,director
7062,1767,5680,actor
7063,1768,836,actor
7064,1768,2376,actor
7065,1768,4219,actor
7066,1768,7539,director
7067,1769,387,actor
7068,1769,387,director
7069,1769,4279,actor
7070,1769,4342,actor
7071,1770,3736,actor
7072,1770,4792,actor
7073,1770,4832,actor
7074,1770,5263,director
7075,1771,1160,actor
7076,1771,2939,director
7077,1771,5317,actor
7078,1772,2575,actor
7079,1772,3188,actor
7080,1772,6887,actor
7081,1772,7486,director
7082,1773,1480,actor
7083,1773,2120,director
7084,1773,5888,actor
7085,1773,7958,actor
7086,1774,773,actor
7087,1774,3404,actor
7088,1774,6687,director
7089,1774,7754,actor
7090,1775,1322,director
7091,1775,1714,actor
7092,1775,2367,actor
7093,1775,6961,actor
7094,1776,1053,actor
7095,1776,1517,actor
7096,1776,2910,director
7097,1776,6913,actor
7098,1777,3717,actor
7099,1777,5056,actor
7100,1777,7938,actor
7101,1777,8324,director
7102,1778,3717,actor
7103,1778,5056,actor
7104,1778,7938,actor
7105,1778,8324,director
7106,1779,3618,actor
7107,1779,6227,actor
7108,1779,8006,director
7109,1779,8138,actor
7110,1780,53,actor
7111,1780,1032,actor
7112,1780,1111,director
7113,1780,5777,actor
7114,1781,3286,actor
7115,1781,3321,director
7116,1781,5028,actor
7117,1781,5210,actor
7118,1782,1981,actor
7119,1782,7986,actor
7120,1782,8297,actor
7121,1782,8297,director
7122,1783,764,director
7123,1783,2691,actor
7124,1783,6390,actor
7125,1783,7664,actor
7126,1784,1360,director
7127,1784,2009,actor
7128,1784,2871,actor
7129,1784,7475,actor
7130,1785,790,actor
7131,1785,1070,director
7132,1785,4557,actor
7133,1785,6914,actor
7134,1786,125,actor
7135,1786,1430,director
7136,1786,1605,actor
7137,1786,5381,actor
7138,1787,1367,actor
7139,1787,5867,director
7140,1787,6540,actor
7141,1787,6581,actor
7142,1788,164,actor
7143,1788,2717,director
7144,1788,3778,actor
7145,1788,6387,actor
7146,1789,644,actor
7147,1789,1353,actor
7148,1789,3578,director
7149,1789,7524,actor
7150,1790,494,actor
7151,1790,2025,actor
7152,1790,4706,actor
7153,1790,5918,director
7154,1791,5697,actor
7155,1791,5697,director
7156,1791,6375,actor
7157,1791,7295,actor
7158,1792,3601,actor
7159,1792,3688,director
7160,1792,4531,actor
7161,1792,8152,actor
7162,1793,1373,actor
7163,1793,4374,director
7164,1793,4821,actor
7165,1793,4832,actor
7166,1794,3628,actor
7167,1794,7360,actor
7168,1794,7514,actor
7169,1794,7514,director
7170,1795,1197,actor
7171,1795,1199,director
7172,1795,3148,actor
7173,1795,6878,actor
7174,1796,445,actor
7175,1796,3340,actor
7176,1796,7460,director
7177,1796,7553,actor
7178,1797,495,actor
7179,1797,941,actor
7180,1797,3998,director
7181,1797,6769,actor
7182,1798,1908,actor
7183,1798,1960,director
7184,1798,3480,actor
7185,1798,7770,actor
7186,1799,583,actor
7187,1799,4996,director
7188,1799,5025,actor
7189,1799,6019,actor
7190,1800,860,actor
7191,1800,2568,actor
7192,1800,5843,actor
7193,1800,8196,director
7194,1801,1166,actor
7195,1801,2394,director
7196,1801,2620,actor
7197,1801,6100,actor
7198,1802,1921,director
7199,1802,1956,actor
7200,1802,5708,actor
7201,1802,5812,actor
7202,1803,3331,actor
7203,1803,4973,director
7204,1803,6000,actor
7205,1803,8221,actor
7206,1804,671,director
7207,1804,6707,actor
7208,1804,6922,actor
7209,1804,8230,actor
7210,1805,4315,actor
7211,1805,5761,actor
7212,1805,6203,actor
7213,1805,6203,director
7214,1806,2601,actor
7215,1806,3693,actor
7216,1806,7540,director
7217,1806,7870,actor
7218,1807,97,actor
7219,1807,2380,actor
7220,1807,2533,director
7221,1807,4991,actor
7222,1808,850,actor
7223,1808,913,director
7224,1808,3079,actor
7225,1808,3286,actor
7226,1809,1061,actor
7227,1809,5022,director
7228,1809,6220,actor
7229,1809,7069,actor
7230,1810,52,actor
7231,1810,6304,actor
7232,1810,7492,actor
7233,1810,7528,director
7234,1811,83,actor
7235,1811,653,director
7236,1811,1352,actor
7237,1811,6988,actor
7238,1812,83,actor
7239,1812,653,director
7240,1812,1352,actor
7241,1812,6988,actor
7242,1813,3855,director
7243,1813,4660,actor
7244,1813,4949,actor
7245,1813,5889,actor
7246,1814,154,actor
7247,1814,1298,actor
7248,1814,3475,actor
7249,1814,3806,director
7250,1815,493,actor
7251,1815,1247,actor
7252,1815,2163,director
7253,1815,3736,actor
7254,1816,1544,actor
7255,1816,2691,actor
7256,1816,5211,director
7257,1816,6834,actor
7258,1817,1850,director
7259,1817,2200,actor
7260,1817,4621,actor
7261,1817,5434,actor
7262,1818,125,actor
7263,1818,1691,director
7264,1818,5223,actor
7265,1818,6667,actor
7266,1819,3854,director
7267,1819,3914,actor
7268,1819,6468,actor
7269,1819,6670,actor
7270,1820,1274,actor
7271,1820,2449,actor
7272,1820,5238,director
